Customer_ID,Customer_Name,Transaction_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Country,Country_Risk,Occupation,Account_Age_Months,KYC_Status,Branch,Risk_Score,Customer_Risk,Alert_Status,SAR_Flag
C01856,Customer_1856,T001856,2025-04-05,114229,Cash Deposit,Panama,High,Student,101,Complete,Bangalore,65,Medium,Open,No
C01857,Customer_1857,T001857,2025-11-26,172478,Cash Withdrawal,Cayman Islands,High,Freelancer,77,Complete,Hyderabad,65,Medium,Open,No
C01858,Customer_1858,T001858,2025-09-15,151285,Cheque,Hong Kong,Medium,Freelancer,126,Incomplete,Chennai,65,Medium,Open,No
C01859,Customer_1859,T001859,2025-06-05,34044,Cash Withdrawal,Germany,Low,Salaried,12,Complete,Hyderabad,0,Low,Closed,No
C01860,Customer_1860,T001860,2025-09-06,128249,Wire Transfer,Hong Kong,Medium,Trader,31,Complete,Hyderabad,70,High,Open,No
C01861,Customer_1861,T001861,2025-08-18,155195,Wire Transfer,Panama,High,Consultant,130,Complete,Hyderabad,85,High,Open,Yes
C01862,Customer_1862,T001862,2025-12-27,67117,Cash Deposit,Canada,Low,Salaried,2,Complete,Pune,20,Low,Closed,No
C01863,Customer_1863,T001863,2025-03-08,238425,Wire Transfer,Cayman Islands,High,Trader,159,Complete,Chennai,85,High,Open,Yes
C01864,Customer_1864,T001864,2025-09-30,151493,Cash Deposit,Hong Kong,Medium,Consultant,22,Complete,Delhi,50,Medium,Closed,No
C01865,Customer_1865,T001865,2025-03-25,89799,Wire Transfer,UAE,Medium,Engineer,7,Complete,Delhi,50,Medium,Closed,No
C01866,Customer_1866,T001866,2025-07-08,71942,Wire Transfer,UAE,Medium,Freelancer,126,Complete,Bangalore,50,Medium,Closed,No
C01867,Customer_1867,T001867,2025-10-19,97663,Cheque,Germany,Low,Business Owner,39,Pending,Kolkata,25,Low,Closed,No
C01868,Customer_1868,T001868,2025-08-26,13490,Cash Deposit,Cayman Islands,High,Freelancer,22,Complete,Mumbai,25,Low,Closed,No
C01869,Customer_1869,T001869,2025-04-30,51768,Cheque,Germany,Low,Engineer,141,Pending,Delhi,25,Low,Closed,No
C01870,Customer_1870,T001870,2025-06-29,154007,Cash Withdrawal,Canada,Low,Consultant,172,Complete,Bangalore,40,Medium,Closed,No
C01871,Customer_1871,T001871,2025-08-20,192126,Cheque,India,Low,Engineer,7,Complete,Delhi,40,Medium,Closed,No
C01872,Customer_1872,T001872,2025-02-23,113801,Cheque,UAE,Medium,Trader,96,Pending,Kolkata,55,Medium,Closed,No
C01873,Customer_1873,T001873,2025-10-21,158826,Cheque,UK,Low,Trader,66,Complete,Chennai,40,Medium,Closed,No
C01874,Customer_1874,T001874,2025-07-18,89859,Cash Withdrawal,Panama,High,Trader,44,Complete,Bangalore,45,Medium,Closed,No
C01875,Customer_1875,T001875,2025-02-14,79187,Cheque,India,Low,Doctor,127,Complete,Mumbai,20,Low,Closed,No
C01876,Customer_1876,T001876,2025-11-10,137046,Cash Withdrawal,UK,Low,Engineer,75,Complete,Pune,40,Medium,Closed,No
C01877,Customer_1877,T001877,2025-11-23,120874,Cash Deposit,Hong Kong,Medium,Salaried,146,Complete,Delhi,50,Medium,Closed,No
C01878,Customer_1878,T001878,2025-09-12,1279,Cash Deposit,Canada,Low,Freelancer,28,Complete,Delhi,0,Low,Closed,No
C01879,Customer_1879,T001879,2025-12-13,144730,Cheque,Canada,Low,Freelancer,153,Incomplete,Hyderabad,55,Medium,Closed,No
C01880,Customer_1880,T001880,2025-10-15,216060,Cash Deposit,Panama,High,Business Owner,159,Complete,Delhi,65,Medium,Open,No
C01881,Customer_1881,T001881,2025-06-03,162043,Online Transfer,Germany,Low,Consultant,7,Complete,Mumbai,40,Medium,Closed,No
C01882,Customer_1882,T001882,2025-05-06,85213,Cash Withdrawal,Panama,High,Salaried,100,Pending,Kolkata,50,Medium,Closed,No
C01883,Customer_1883,T001883,2025-11-06,218158,Cash Withdrawal,USA,Low,Consultant,72,Complete,Pune,40,Medium,Closed,No
C01884,Customer_1884,T001884,2025-12-18,59679,Online Transfer,Hong Kong,Medium,Student,132,Complete,Hyderabad,30,Low,Closed,No
C01885,Customer_1885,T001885,2025-02-07,203312,Cash Withdrawal,UK,Low,Freelancer,178,Pending,Pune,45,Medium,Closed,No
C01886,Customer_1886,T001886,2025-02-19,140080,Online Transfer,Canada,Low,Consultant,66,Pending,Hyderabad,45,Medium,Closed,No
C01887,Customer_1887,T001887,2025-07-15,122646,Online Transfer,Singapore,Low,Business Owner,120,Pending,Bangalore,45,Medium,Closed,No
C01888,Customer_1888,T001888,2025-01-26,34028,Cash Withdrawal,Canada,Low,Business Owner,172,Pending,Mumbai,5,Low,Closed,No
C01889,Customer_1889,T001889,2025-01-10,56688,Online Transfer,Canada,Low,Doctor,48,Complete,Delhi,20,Low,Closed,No
C01890,Customer_1890,T001890,2025-11-25,75474,Cash Deposit,UAE,Medium,Freelancer,19,Complete,Kolkata,30,Low,Closed,No
C01891,Customer_1891,T001891,2025-01-20,16642,Wire Transfer,Panama,High,Business Owner,36,Complete,Pune,45,Medium,Closed,No
C01892,Customer_1892,T001892,2025-04-20,180094,Cash Deposit,Hong Kong,Medium,Student,64,Complete,Kolkata,50,Medium,Closed,No
C01893,Customer_1893,T001893,2025-02-03,10267,Cash Deposit,Singapore,Low,Salaried,56,Complete,Delhi,0,Low,Closed,No
C01894,Customer_1894,T001894,2025-08-31,26575,Cash Deposit,Cayman Islands,High,Trader,30,Complete,Mumbai,25,Low,Closed,No
C01895,Customer_1895,T001895,2025-04-19,143170,Cash Deposit,UK,Low,Doctor,82,Complete,Delhi,40,Medium,Closed,No
C01896,Customer_1896,T001896,2025-04-17,72591,Cash Withdrawal,UK,Low,Salaried,82,Complete,Delhi,20,Low,Closed,No
C01897,Customer_1897,T001897,2025-01-12,77754,Cheque,UAE,Medium,Business Owner,102,Complete,Hyderabad,30,Low,Closed,No
C01898,Customer_1898,T001898,2025-02-05,139028,Cash Deposit,Hong Kong,Medium,Consultant,136,Pending,Mumbai,55,Medium,Closed,No
C01899,Customer_1899,T001899,2025-02-19,215148,Online Transfer,UAE,Medium,Business Owner,85,Incomplete,Kolkata,65,Medium,Open,No
C01900,Customer_1900,T001900,2025-12-03,50749,Online Transfer,Hong Kong,Medium,Salaried,129,Pending,Bangalore,35,Low,Closed,No
C01901,Customer_1901,T001901,2025-10-14,151754,Cash Deposit,UK,Low,Trader,28,Complete,Mumbai,40,Medium,Closed,No
C01902,Customer_1902,T001902,2025-07-21,91789,Cheque,Hong Kong,Medium,Doctor,137,Complete,Bangalore,30,Low,Closed,No
C01903,Customer_1903,T001903,2025-02-26,27348,Cash Deposit,UAE,Medium,Engineer,130,Complete,Kolkata,10,Low,Closed,No
C01904,Customer_1904,T001904,2025-05-13,91886,Cash Deposit,UAE,Medium,Doctor,86,Complete,Chennai,30,Low,Closed,No
C01905,Customer_1905,T001905,2025-08-08,53351,Wire Transfer,India,Low,Consultant,37,Complete,Bangalore,40,Medium,Closed,No
C01906,Customer_1906,T001906,2025-07-05,153276,Cash Deposit,UK,Low,Salaried,54,Pending,Kolkata,45,Medium,Closed,No
C01907,Customer_1907,T001907,2025-08-14,227266,Online Transfer,Hong Kong,Medium,Salaried,38,Complete,Delhi,50,Medium,Closed,No
C01908,Customer_1908,T001908,2025-12-21,118129,Cheque,Panama,High,Freelancer,5,Complete,Delhi,65,Medium,Open,No
C01909,Customer_1909,T001909,2025-09-29,193883,Wire Transfer,Hong Kong,Medium,Trader,44,Complete,Delhi,70,High,Open,No
C01910,Customer_1910,T001910,2025-06-05,143891,Cash Withdrawal,India,Low,Salaried,150,Complete,Kolkata,40,Medium,Closed,No
C01911,Customer_1911,T001911,2025-04-01,235925,Cash Withdrawal,Hong Kong,Medium,Salaried,141,Complete,Bangalore,50,Medium,Closed,No
C01912,Customer_1912,T001912,2025-02-19,141890,Cheque,India,Low,Engineer,45,Complete,Chennai,40,Medium,Closed,No
C01913,Customer_1913,T001913,2025-07-01,145564,Wire Transfer,Panama,High,Consultant,63,Complete,Hyderabad,85,High,Open,Yes
C01914,Customer_1914,T001914,2025-04-07,155435,Cash Withdrawal,UK,Low,Doctor,17,Pending,Mumbai,45,Medium,Closed,No
C01915,Customer_1915,T001915,2025-10-27,90039,Online Transfer,Hong Kong,Medium,Engineer,77,Complete,Chennai,30,Low,Closed,No
C01916,Customer_1916,T001916,2025-02-19,113794,Cash Deposit,Panama,High,Business Owner,116,Complete,Delhi,65,Medium,Open,No
C01917,Customer_1917,T001917,2025-06-03,62392,Cash Deposit,UAE,Medium,Doctor,12,Complete,Kolkata,30,Low,Closed,No
C01918,Customer_1918,T001918,2025-12-19,21218,Cheque,Hong Kong,Medium,Freelancer,99,Incomplete,Mumbai,25,Low,Closed,No
C01919,Customer_1919,T001919,2025-07-28,22753,Cash Deposit,Singapore,Low,Student,163,Complete,Hyderabad,0,Low,Closed,No
C01920,Customer_1920,T001920,2025-09-18,139021,Online Transfer,Canada,Low,Consultant,165,Complete,Bangalore,40,Medium,Closed,No
C01921,Customer_1921,T001921,2025-07-11,199006,Cheque,Hong Kong,Medium,Engineer,6,Complete,Mumbai,50,Medium,Closed,No
C01922,Customer_1922,T001922,2025-12-14,128997,Cash Withdrawal,Canada,Low,Student,86,Pending,Mumbai,45,Medium,Closed,No
C01923,Customer_1923,T001923,2025-06-03,132187,Cash Withdrawal,India,Low,Salaried,28,Complete,Mumbai,40,Medium,Closed,No
C01924,Customer_1924,T001924,2025-10-20,24857,Cash Withdrawal,USA,Low,Doctor,146,Complete,Mumbai,0,Low,Closed,No
C01925,Customer_1925,T001925,2025-03-26,161074,Online Transfer,Germany,Low,Trader,37,Pending,Chennai,45,Medium,Closed,No
C01926,Customer_1926,T001926,2025-03-27,125028,Cash Deposit,Panama,High,Freelancer,146,Incomplete,Chennai,80,High,Open,Yes
C01927,Customer_1927,T001927,2025-05-13,104613,Cheque,Hong Kong,Medium,Doctor,128,Incomplete,Delhi,65,Medium,Open,No
C01928,Customer_1928,T001928,2025-01-07,94927,Wire Transfer,Germany,Low,Doctor,170,Complete,Kolkata,40,Medium,Closed,No
C01929,Customer_1929,T001929,2025-12-08,51186,Online Transfer,Germany,Low,Doctor,94,Complete,Mumbai,20,Low,Closed,No
C01930,Customer_1930,T001930,2025-10-20,161136,Wire Transfer,Cayman Islands,High,Freelancer,49,Complete,Kolkata,85,High,Open,Yes
C01931,Customer_1931,T001931,2025-09-24,194771,Online Transfer,Panama,High,Engineer,56,Pending,Kolkata,70,High,Open,No
C01932,Customer_1932,T001932,2025-08-15,211545,Cash Deposit,Singapore,Low,Student,178,Pending,Pune,45,Medium,Closed,No
C01933,Customer_1933,T001933,2025-10-05,2546,Cash Deposit,Singapore,Low,Business Owner,89,Complete,Chennai,0,Low,Closed,No
C01934,Customer_1934,T001934,2025-11-20,194212,Cash Deposit,Cayman Islands,High,Freelancer,180,Complete,Bangalore,65,Medium,Open,No
C01935,Customer_1935,T001935,2025-09-06,217076,Online Transfer,USA,Low,Doctor,75,Incomplete,Chennai,55,Medium,Closed,No
C01936,Customer_1936,T001936,2025-01-26,15115,Wire Transfer,Panama,High,Freelancer,117,Complete,Delhi,45,Medium,Closed,No
C01937,Customer_1937,T001937,2025-05-07,152045,Wire Transfer,Cayman Islands,High,Business Owner,163,Complete,Hyderabad,85,High,Open,Yes
C01938,Customer_1938,T001938,2025-05-28,192373,Cash Deposit,Panama,High,Student,7,Incomplete,Chennai,80,High,Open,Yes
C01939,Customer_1939,T001939,2025-06-01,237030,Cheque,Canada,Low,Engineer,74,Complete,Delhi,40,Medium,Closed,No
C01940,Customer_1940,T001940,2025-07-15,210574,Cash Deposit,Canada,Low,Freelancer,171,Complete,Mumbai,40,Medium,Closed,No
C01941,Customer_1941,T001941,2025-11-07,201804,Online Transfer,Panama,High,Consultant,2,Complete,Kolkata,65,Medium,Open,No
C01942,Customer_1942,T001942,2025-10-18,145003,Cash Withdrawal,India,Low,Engineer,50,Pending,Hyderabad,45,Medium,Closed,No
C01943,Customer_1943,T001943,2025-03-19,6693,Cash Withdrawal,UAE,Medium,Trader,24,Pending,Bangalore,15,Low,Closed,No
C01944,Customer_1944,T001944,2025-09-21,145635,Cash Withdrawal,Canada,Low,Freelancer,94,Complete,Mumbai,40,Medium,Closed,No
C01945,Customer_1945,T001945,2025-05-18,26187,Cash Deposit,Cayman Islands,High,Salaried,175,Incomplete,Bangalore,40,Medium,Closed,No
C01946,Customer_1946,T001946,2025-01-25,105175,Online Transfer,Germany,Low,Freelancer,20,Complete,Kolkata,40,Medium,Closed,No
C01947,Customer_1947,T001947,2025-08-17,119363,Online Transfer,Cayman Islands,High,Engineer,168,Complete,Mumbai,65,Medium,Open,No
C01948,Customer_1948,T001948,2025-02-25,241408,Cheque,Cayman Islands,High,Engineer,63,Complete,Bangalore,65,Medium,Open,No
C01949,Customer_1949,T001949,2025-10-17,180833,Online Transfer,UAE,Medium,Business Owner,25,Pending,Bangalore,55,Medium,Closed,No
C01950,Customer_1950,T001950,2025-10-22,212332,Cash Withdrawal,Hong Kong,Medium,Doctor,50,Pending,Mumbai,55,Medium,Closed,No
C01951,Customer_1951,T001951,2025-05-10,244296,Wire Transfer,Singapore,Low,Doctor,37,Complete,Chennai,60,Medium,Open,No
C01952,Customer_1952,T001952,2025-06-16,61944,Cash Deposit,UAE,Medium,Trader,81,Pending,Hyderabad,35,Low,Closed,No
C01953,Customer_1953,T001953,2025-04-27,131194,Wire Transfer,Germany,Low,Business Owner,153,Complete,Pune,60,Medium,Open,No
C01954,Customer_1954,T001954,2025-11-06,235560,Cash Deposit,Singapore,Low,Student,136,Pending,Mumbai,45,Medium,Closed,No
C01955,Customer_1955,T001955,2025-11-26,237687,Cheque,Hong Kong,Medium,Trader,89,Complete,Mumbai,50,Medium,Closed,No
C01956,Customer_1956,T001956,2025-08-28,97549,Cash Deposit,Panama,High,Engineer,127,Complete,Chennai,45,Medium,Closed,No
C01957,Customer_1957,T001957,2025-03-23,185508,Cheque,Singapore,Low,Engineer,137,Complete,Bangalore,40,Medium,Closed,No
C01958,Customer_1958,T001958,2025-02-25,100500,Online Transfer,Panama,High,Freelancer,45,Complete,Hyderabad,65,Medium,Open,No
C01959,Customer_1959,T001959,2025-12-30,43943,Cash Withdrawal,Cayman Islands,High,Business Owner,137,Complete,Pune,25,Low,Closed,No
C01960,Customer_1960,T001960,2025-10-05,220501,Online Transfer,India,Low,Business Owner,26,Complete,Delhi,40,Medium,Closed,No
C01961,Customer_1961,T001961,2025-05-10,179705,Cash Deposit,Singapore,Low,Engineer,169,Complete,Bangalore,40,Medium,Closed,No
C01962,Customer_1962,T001962,2025-06-24,164660,Online Transfer,Panama,High,Consultant,34,Complete,Delhi,65,Medium,Open,No
C01963,Customer_1963,T001963,2025-09-02,43426,Online Transfer,Panama,High,Student,161,Complete,Chennai,25,Low,Closed,No
C01964,Customer_1964,T001964,2025-08-13,32071,Cash Deposit,USA,Low,Freelancer,42,Complete,Delhi,0,Low,Closed,No
C01965,Customer_1965,T001965,2025-06-06,248899,Cash Deposit,Cayman Islands,High,Business Owner,18,Complete,Kolkata,65,Medium,Open,No
C01966,Customer_1966,T001966,2025-10-26,26753,Wire Transfer,Panama,High,Student,148,Complete,Chennai,45,Medium,Closed,No
C01967,Customer_1967,T001967,2025-01-25,236811,Cheque,Singapore,Low,Business Owner,149,Complete,Delhi,40,Medium,Closed,No
C01968,Customer_1968,T001968,2025-04-11,197614,Cash Deposit,Canada,Low,Doctor,131,Complete,Mumbai,40,Medium,Closed,No
C01969,Customer_1969,T001969,2025-06-16,94186,Cash Withdrawal,Cayman Islands,High,Consultant,13,Incomplete,Chennai,60,Medium,Open,No
C01970,Customer_1970,T001970,2025-05-14,240655,Cash Withdrawal,Germany,Low,Business Owner,172,Complete,Kolkata,40,Medium,Closed,No
C01971,Customer_1971,T001971,2025-01-06,189310,Wire Transfer,UAE,Medium,Engineer,84,Complete,Pune,70,High,Open,No
C01972,Customer_1972,T001972,2025-03-08,20837,Cash Deposit,USA,Low,Trader,34,Pending,Hyderabad,5,Low,Closed,No
C01973,Customer_1973,T001973,2025-09-23,33799,Online Transfer,Hong Kong,Medium,Engineer,115,Complete,Hyderabad,10,Low,Closed,No
C01974,Customer_1974,T001974,2025-11-21,219239,Online Transfer,Canada,Low,Salaried,24,Complete,Hyderabad,40,Medium,Closed,No
C01975,Customer_1975,T001975,2025-03-03,10796,Cash Withdrawal,Cayman Islands,High,Freelancer,14,Complete,Kolkata,25,Low,Closed,No
C01976,Customer_1976,T001976,2025-07-02,190525,Wire Transfer,UAE,Medium,Freelancer,85,Complete,Mumbai,70,High,Open,No
C01977,Customer_1977,T001977,2025-03-02,214250,Online Transfer,Panama,High,Trader,29,Complete,Kolkata,65,Medium,Open,No
C01978,Customer_1978,T001978,2025-03-24,244512,Cash Withdrawal,Canada,Low,Trader,161,Complete,Kolkata,40,Medium,Closed,No
C01979,Customer_1979,T001979,2025-07-04,169949,Cash Deposit,Cayman Islands,High,Student,33,Complete,Kolkata,65,Medium,Open,No
C01980,Customer_1980,T001980,2025-11-30,221517,Wire Transfer,UK,Low,Student,174,Complete,Bangalore,60,Medium,Open,No
C01981,Customer_1981,T001981,2025-02-11,198368,Cash Withdrawal,Singapore,Low,Business Owner,36,Pending,Mumbai,45,Medium,Closed,No
C01982,Customer_1982,T001982,2025-05-23,119477,Cash Deposit,Canada,Low,Business Owner,2,Incomplete,Chennai,55,Medium,Closed,No
C01983,Customer_1983,T001983,2025-05-11,74675,Cash Deposit,India,Low,Consultant,88,Complete,Bangalore,20,Low,Closed,No
C01984,Customer_1984,T001984,2025-05-12,163791,Cash Withdrawal,USA,Low,Student,133,Incomplete,Bangalore,55,Medium,Closed,No
C01985,Customer_1985,T001985,2025-09-06,239111,Cash Deposit,UK,Low,Engineer,79,Complete,Pune,40,Medium,Closed,No
C01986,Customer_1986,T001986,2025-04-16,105677,Wire Transfer,Canada,Low,Business Owner,129,Complete,Bangalore,60,Medium,Open,No
C01987,Customer_1987,T001987,2025-12-11,159350,Wire Transfer,UAE,Medium,Business Owner,40,Complete,Delhi,70,High,Open,No
C01988,Customer_1988,T001988,2025-02-15,86285,Cheque,UAE,Medium,Student,111,Incomplete,Pune,45,Medium,Closed,No
C01989,Customer_1989,T001989,2025-02-03,61453,Online Transfer,Hong Kong,Medium,Consultant,18,Pending,Pune,35,Low,Closed,No
C01990,Customer_1990,T001990,2025-01-03,95246,Online Transfer,India,Low,Engineer,152,Complete,Mumbai,20,Low,Closed,No
C01991,Customer_1991,T001991,2025-11-17,237374,Cheque,India,Low,Engineer,34,Complete,Delhi,40,Medium,Closed,No
C01992,Customer_1992,T001992,2025-10-18,44172,Cash Withdrawal,Hong Kong,Medium,Student,44,Pending,Hyderabad,15,Low,Closed,No
C01993,Customer_1993,T001993,2025-05-28,23353,Wire Transfer,Cayman Islands,High,Business Owner,91,Complete,Chennai,45,Medium,Closed,No
C01994,Customer_1994,T001994,2025-02-27,59301,Cash Deposit,Canada,Low,Freelancer,2,Complete,Delhi,20,Low,Closed,No
C01995,Customer_1995,T001995,2025-01-08,236736,Cheque,USA,Low,Salaried,91,Complete,Bangalore,40,Medium,Closed,No
C01996,Customer_1996,T001996,2025-05-27,68725,Online Transfer,UAE,Medium,Student,147,Complete,Chennai,30,Low,Closed,No
C01997,Customer_1997,T001997,2025-12-06,60734,Wire Transfer,UK,Low,Consultant,28,Complete,Mumbai,40,Medium,Closed,No
C01998,Customer_1998,T001998,2025-08-29,26302,Online Transfer,India,Low,Engineer,74,Pending,Hyderabad,5,Low,Closed,No
C01999,Customer_1999,T001999,2025-07-16,101373,Cheque,India,Low,Engineer,143,Pending,Pune,45,Medium,Closed,No
C02000,Customer_2000,T002000,2025-06-04,189008,Online Transfer,Singapore,Low,Salaried,87,Incomplete,Mumbai,55,Medium,Closed,No
C02001,Customer_2001,T002001,2025-10-22,128064,Cheque,Germany,Low,Doctor,17,Complete,Mumbai,40,Medium,Closed,No
C02002,Customer_2002,T002002,2025-01-26,107506,Cash Deposit,Panama,High,Trader,43,Complete,Kolkata,65,Medium,Open,No
C02003,Customer_2003,T002003,2025-06-28,222687,Cash Withdrawal,Canada,Low,Engineer,127,Complete,Hyderabad,40,Medium,Closed,No
C02004,Customer_2004,T002004,2025-05-15,143380,Cash Withdrawal,Germany,Low,Consultant,30,Complete,Hyderabad,40,Medium,Closed,No
C02005,Customer_2005,T002005,2025-05-30,132156,Wire Transfer,Singapore,Low,Salaried,123,Complete,Mumbai,60,Medium,Open,No
C02006,Customer_2006,T002006,2025-06-03,185887,Online Transfer,USA,Low,Consultant,93,Complete,Kolkata,40,Medium,Closed,No
C02007,Customer_2007,T002007,2025-02-05,91381,Cash Withdrawal,Cayman Islands,High,Engineer,161,Complete,Pune,45,Medium,Closed,No
C02008,Customer_2008,T002008,2025-12-13,53769,Wire Transfer,USA,Low,Consultant,112,Complete,Delhi,40,Medium,Closed,No
C02009,Customer_2009,T002009,2025-08-18,139445,Online Transfer,Singapore,Low,Consultant,12,Incomplete,Delhi,55,Medium,Closed,No
C02010,Customer_2010,T002010,2025-01-22,189152,Cash Withdrawal,Singapore,Low,Student,63,Complete,Kolkata,40,Medium,Closed,No
C02011,Customer_2011,T002011,2025-11-04,134378,Wire Transfer,Canada,Low,Student,41,Complete,Hyderabad,60,Medium,Open,No
C02012,Customer_2012,T002012,2025-11-26,187067,Online Transfer,Singapore,Low,Freelancer,72,Incomplete,Kolkata,55,Medium,Closed,No
C02013,Customer_2013,T002013,2025-10-22,175378,Cheque,UAE,Medium,Freelancer,168,Complete,Delhi,50,Medium,Closed,No
C02014,Customer_2014,T002014,2025-12-07,184445,Online Transfer,Germany,Low,Business Owner,33,Pending,Kolkata,45,Medium,Closed,No
C02015,Customer_2015,T002015,2025-09-21,134791,Wire Transfer,Hong Kong,Medium,Business Owner,177,Complete,Kolkata,70,High,Open,No
C02016,Customer_2016,T002016,2025-10-09,104580,Online Transfer,Cayman Islands,High,Salaried,125,Complete,Mumbai,65,Medium,Open,No
C02017,Customer_2017,T002017,2025-06-28,247227,Cheque,USA,Low,Engineer,2,Complete,Mumbai,40,Medium,Closed,No
C02018,Customer_2018,T002018,2025-02-25,200339,Wire Transfer,India,Low,Doctor,173,Complete,Pune,60,Medium,Open,No
C02019,Customer_2019,T002019,2025-03-03,167086,Cash Deposit,UK,Low,Freelancer,83,Complete,Delhi,40,Medium,Closed,No
C02020,Customer_2020,T002020,2025-07-26,51297,Wire Transfer,India,Low,Student,156,Pending,Mumbai,45,Medium,Closed,No
C02021,Customer_2021,T002021,2025-06-02,236070,Cash Deposit,India,Low,Trader,65,Complete,Bangalore,40,Medium,Closed,No
C02022,Customer_2022,T002022,2025-05-26,204058,Online Transfer,USA,Low,Doctor,69,Complete,Kolkata,40,Medium,Closed,No
C02023,Customer_2023,T002023,2025-02-09,184769,Cash Withdrawal,UAE,Medium,Business Owner,6,Complete,Mumbai,50,Medium,Closed,No
C02024,Customer_2024,T002024,2025-07-13,105121,Wire Transfer,Singapore,Low,Doctor,97,Complete,Kolkata,60,Medium,Open,No
C02025,Customer_2025,T002025,2025-11-18,155671,Cheque,Cayman Islands,High,Engineer,72,Complete,Bangalore,65,Medium,Open,No
